yyyymmdd,open,high,low,close,return
19511128,22.61000,22.61000,22.61000,22.61000,-0.00221
19511129,22.67000,22.67000,22.67000,22.67000,0.00265
19511130,22.88000,22.88000,22.88000,22.88000,0.00926
19511203,23.01000,23.01000,23.01000,23.01000,0.00568
19511204,23.14000,23.14000,23.14000,23.14000,0.00565
19511205,23.07000,23.07000,23.07000,23.07000,-0.00303
19511206,23.34000,23.34000,23.34000,23.34000,0.01170
19511207,23.38000,23.38000,23.38000,23.38000,0.00171
19511210,23.42000,23.42000,23.42000,23.42000,0.00171
19511211,23.30000,23.30000,23.30000,23.30000,-0.00512
19511212,23.37000,23.37000,23.37000,23.37000,0.00300
19511213,23.39000,23.39000,23.39000,23.39000,0.00086
19511214,23.37000,23.37000,23.37000,23.37000,-0.00085
19511217,23.41000,23.41000,23.41000,23.41000,0.00171
19511218,23.49000,23.49000,23.49000,23.49000,0.00342
19511219,23.57000,23.57000,23.57000,23.57000,0.00341
19511220,23.57000,23.57000,23.57000,23.57000,0.00000
19511221,23.51000,23.51000,23.51000,23.51000,-0.00255
19511224,23.54000,23.54000,23.54000,23.54000,0.00128
19511226,23.44000,23.44000,23.44000,23.44000,-0.00425
19511227,23.65000,23.65000,23.65000,23.65000,0.00896
19511228,23.69000,23.69000,23.69000,23.69000,0.00169
19511231,23.77000,23.77000,23.77000,23.77000,0.00338
19520102,23.80000,23.80000,23.80000,23.80000,0.00126
19520103,23.88000,23.88000,23.88000,23.88000,0.00336
19520104,23.92000,23.92000,23.92000,23.92000,0.00168
19520107,23.91000,23.91000,23.91000,23.91000,-0.00042
19520108,23.82000,23.82000,23.82000,23.82000,-0.00376
19520109,23.74000,23.74000,23.74000,23.74000,-0.00336
19520110,23.86000,23.86000,23.86000,23.86000,0.00505
19520111,23.98000,23.98000,23.98000,23.98000,0.00503
19520114,24.16000,24.16000,24.16000,24.16000,0.00751
19520115,24.06000,24.06000,24.06000,24.06000,-0.00414
19520116,24.09000,24.09000,24.09000,24.09000,0.00125
19520117,24.20000,24.20000,24.20000,24.20000,0.00457
19520118,24.25000,24.25000,24.25000,24.25000,0.00207
19520121,24.46000,24.46000,24.46000,24.46000,0.00866
19520122,24.66000,24.66000,24.66000,24.66000,0.00818
19520123,24.54000,24.54000,24.54000,24.54000,-0.00487
19520124,24.56000,24.56000,24.56000,24.56000,0.00081
19520125,24.55000,24.55000,24.55000,24.55000,-0.00041
19520128,24.61000,24.61000,24.61000,24.61000,0.00244
19520129,24.57000,24.57000,24.57000,24.57000,-0.00163
19520130,24.23000,24.23000,24.23000,24.23000,-0.01384
19520131,24.14000,24.14000,24.14000,24.14000,-0.00371
19520201,24.30000,24.30000,24.30000,24.30000,0.00663
19520204,24.12000,24.12000,24.12000,24.12000,-0.00741
19520205,24.11000,24.11000,24.11000,24.11000,-0.00041
19520206,24.18000,24.18000,24.18000,24.18000,0.00290
19520207,24.11000,24.11000,24.11000,24.11000,-0.00289
19520208,24.24000,24.24000,24.24000,24.24000,0.00539
19520211,24.11000,24.11000,24.11000,24.11000,-0.00536
19520213,23.92000,23.92000,23.92000,23.92000,-0.00788
19520214,23.87000,23.87000,23.87000,23.87000,-0.00209
19520215,23.86000,23.86000,23.86000,23.86000,-0.00042
19520218,23.74000,23.74000,23.74000,23.74000,-0.00503
19520219,23.36000,23.36000,23.36000,23.36000,-0.01601
19520220,23.09000,23.09000,23.09000,23.09000,-0.01156
19520221,23.16000,23.16000,23.16000,23.16000,0.00303
19520225,23.23000,23.23000,23.23000,23.23000,0.00302
19520226,23.15000,23.15000,23.15000,23.15000,-0.00344
19520227,23.18000,23.18000,23.18000,23.18000,0.00130
19520228,23.29000,23.29000,23.29000,23.29000,0.00475
19520229,23.26000,23.26000,23.26000,23.26000,-0.00129
19520303,23.29000,23.29000,23.29000,23.29000,0.00129
19520304,23.68000,23.68000,23.68000,23.68000,0.01675
19520305,23.71000,23.71000,23.71000,23.71000,0.00127
19520306,23.69000,23.69000,23.69000,23.69000,-0.00084
19520307,23.72000,23.72000,23.72000,23.72000,0.00127
19520310,23.60000,23.60000,23.60000,23.60000,-0.00506
19520311,23.62000,23.62000,23.62000,23.62000,0.00085
19520312,23.73000,23.73000,23.73000,23.73000,0.00466
19520313,23.75000,23.75000,23.75000,23.75000,0.00084
19520314,23.75000,23.75000,23.75000,23.75000,0.00000
19520317,23.92000,23.92000,23.92000,23.92000,0.00716
19520318,23.87000,23.87000,23.87000,23.87000,-0.00209
19520319,23.82000,23.82000,23.82000,23.82000,-0.00209
19520320,23.89000,23.89000,23.89000,23.89000,0.00294
19520321,23.93000,23.93000,23.93000,23.93000,0.00167
19520324,23.93000,23.93000,23.93000,23.93000,0.00000
19520325,23.79000,23.79000,23.79000,23.79000,-0.00585
19520326,23.78000,23.78000,23.78000,23.78000,-0.00042
19520327,23.99000,23.99000,23.99000,23.99000,0.00883
19520328,24.18000,24.18000,24.18000,24.18000,0.00792
19520331,24.37000,24.37000,24.37000,24.37000,0.00786
19520401,24.18000,24.18000,24.18000,24.18000,-0.00780
19520402,24.12000,24.12000,24.12000,24.12000,-0.00248
19520403,24.12000,24.12000,24.12000,24.12000,0.00000
19520404,24.02000,24.02000,24.02000,24.02000,-0.00415
19520407,23.80000,23.80000,23.80000,23.80000,-0.00916
19520408,23.91000,23.91000,23.91000,23.91000,0.00462
19520409,23.94000,23.94000,23.94000,23.94000,0.00125
19520410,24.11000,24.11000,24.11000,24.11000,0.00710
19520414,23.95000,23.95000,23.95000,23.95000,-0.00664
19520415,23.65000,23.65000,23.65000,23.65000,-0.01253
19520416,23.58000,23.58000,23.58000,23.58000,-0.00296
19520417,23.41000,23.41000,23.41000,23.41000,-0.00721
19520418,23.50000,23.50000,23.50000,23.50000,0.00384
19520421,23.69000,23.69000,23.69000,23.69000,0.00809
19520422,23.58000,23.58000,23.58000,23.58000,-0.00464
19520423,23.48000,23.48000,23.48000,23.48000,-0.00424
19520424,23.43000,23.43000,23.43000,23.43000,-0.00213
19520425,23.54000,23.54000,23.54000,23.54000,0.00469
19520428,23.55000,23.55000,23.55000,23.55000,0.00042
19520429,23.49000,23.49000,23.49000,23.49000,-0.00255
19520430,23.32000,23.32000,23.32000,23.32000,-0.00724
19520501,23.17000,23.17000,23.17000,23.17000,-0.00643
19520502,23.56000,23.56000,23.56000,23.56000,0.01683
19520505,23.66000,23.66000,23.66000,23.66000,0.00424
19520506,23.67000,23.67000,23.67000,23.67000,0.00042
19520507,23.81000,23.81000,23.81000,23.81000,0.00591
19520508,23.86000,23.86000,23.86000,23.86000,0.00210
19520509,23.84000,23.84000,23.84000,23.84000,-0.00084
19520512,23.75000,23.75000,23.75000,23.75000,-0.00378
19520513,23.78000,23.78000,23.78000,23.78000,0.00126
19520514,23.68000,23.68000,23.68000,23.68000,-0.00421
19520515,23.60000,23.60000,23.60000,23.60000,-0.00338
19520516,23.56000,23.56000,23.56000,23.56000,-0.00169
19520519,23.61000,23.61000,23.61000,23.61000,0.00212
19520520,23.74000,23.74000,23.74000,23.74000,0.00551
19520521,23.78000,23.78000,23.78000,23.78000,0.00168
19520522,23.91000,23.91000,23.91000,23.91000,0.00547
19520523,23.89000,23.89000,23.89000,23.89000,-0.00084
19520526,23.94000,23.94000,23.94000,23.94000,0.00209
19520527,23.88000,23.88000,23.88000,23.88000,-0.00251
19520528,23.84000,23.84000,23.84000,23.84000,-0.00168
19520529,23.86000,23.86000,23.86000,23.86000,0.00084
19520602,23.80000,23.80000,23.80000,23.80000,-0.00251
19520603,23.78000,23.78000,23.78000,23.78000,-0.00084
19520604,23.95000,23.95000,23.95000,23.95000,0.00715
19520605,24.10000,24.10000,24.10000,24.10000,0.00626
19520606,24.26000,24.26000,24.26000,24.26000,0.00664
19520609,24.37000,24.37000,24.37000,24.37000,0.00453
19520610,24.23000,24.23000,24.23000,24.23000,-0.00574
19520611,24.31000,24.31000,24.31000,24.31000,0.00330
19520612,24.31000,24.31000,24.31000,24.31000,0.00000
19520613,24.37000,24.37000,24.37000,24.37000,0.00247
19520616,24.30000,24.30000,24.30000,24.30000,-0.00287
19520617,24.33000,24.33000,24.33000,24.33000,0.00123
19520618,24.43000,24.43000,24.43000,24.43000,0.00411
19520619,24.51000,24.51000,24.51000,24.51000,0.00327
19520620,24.59000,24.59000,24.59000,24.59000,0.00326
19520623,24.56000,24.56000,24.56000,24.56000,-0.00122
19520624,24.60000,24.60000,24.60000,24.60000,0.00163
19520625,24.66000,24.66000,24.66000,24.66000,0.00244
19520626,24.75000,24.75000,24.75000,24.75000,0.00365
19520627,24.83000,24.83000,24.83000,24.83000,0.00323
19520630,24.96000,24.96000,24.96000,24.96000,0.00524
19520701,25.12000,25.12000,25.12000,25.12000,0.00641
19520702,25.06000,25.06000,25.06000,25.06000,-0.00239
19520703,25.05000,25.05000,25.05000,25.05000,-0.00040
19520707,24.97000,24.97000,24.97000,24.97000,-0.00319
19520708,24.96000,24.96000,24.96000,24.96000,-0.00040
19520709,24.86000,24.86000,24.86000,24.86000,-0.00401
19520710,24.81000,24.81000,24.81000,24.81000,-0.00201
19520711,24.98000,24.98000,24.98000,24.98000,0.00685
19520714,25.03000,25.03000,25.03000,25.03000,0.00200
19520715,25.16000,25.16000,25.16000,25.16000,0.00519
19520716,25.16000,25.16000,25.16000,25.16000,0.00000
19520717,25.05000,25.05000,25.05000,25.05000,-0.00437
19520718,24.85000,24.85000,24.85000,24.85000,-0.00798
19520721,24.95000,24.95000,24.95000,24.95000,0.00402
19520722,25.00000,25.00000,25.00000,25.00000,0.00200
19520723,25.11000,25.11000,25.11000,25.11000,0.00440
19520724,25.24000,25.24000,25.24000,25.24000,0.00518
19520725,25.16000,25.16000,25.16000,25.16000,-0.00317
19520728,25.20000,25.20000,25.20000,25.20000,0.00159
19520729,25.26000,25.26000,25.26000,25.26000,0.00238
19520730,25.37000,25.37000,25.37000,25.37000,0.00435
19520731,25.40000,25.40000,25.40000,25.40000,0.00118
19520801,25.45000,25.45000,25.45000,25.45000,0.00197
19520804,25.43000,25.43000,25.43000,25.43000,-0.00079
19520805,25.46000,25.46000,25.46000,25.46000,0.00118
19520806,25.44000,25.44000,25.44000,25.44000,-0.00079
19520807,25.52000,25.52000,25.52000,25.52000,0.00314
19520808,25.55000,25.55000,25.55000,25.55000,0.00118
19520811,25.52000,25.52000,25.52000,25.52000,-0.00117
19520812,25.31000,25.31000,25.31000,25.31000,-0.00823
19520813,25.28000,25.28000,25.28000,25.28000,-0.00119
19520814,25.28000,25.28000,25.28000,25.28000,0.00000
19520815,25.20000,25.20000,25.20000,25.20000,-0.00316
19520818,24.94000,24.94000,24.94000,24.94000,-0.01032
19520819,24.89000,24.89000,24.89000,24.89000,-0.00200
19520820,24.95000,24.95000,24.95000,24.95000,0.00241
19520821,24.98000,24.98000,24.98000,24.98000,0.00120
19520822,24.99000,24.99000,24.99000,24.99000,0.00040
19520825,24.87000,24.87000,24.87000,24.87000,-0.00480
19520826,24.83000,24.83000,24.83000,24.83000,-0.00161
19520827,24.94000,24.94000,24.94000,24.94000,0.00443
19520828,24.97000,24.97000,24.97000,24.97000,0.00120
19520829,25.03000,25.03000,25.03000,25.03000,0.00240
19520902,25.15000,25.15000,25.15000,25.15000,0.00479
19520903,25.25000,25.25000,25.25000,25.25000,0.00398
19520904,25.24000,25.24000,25.24000,25.24000,-0.00040
19520905,25.21000,25.21000,25.21000,25.21000,-0.00119
19520908,25.11000,25.11000,25.11000,25.11000,-0.00397
19520909,24.86000,24.86000,24.86000,24.86000,-0.00996
19520910,24.69000,24.69000,24.69000,24.69000,-0.00684
19520911,24.72000,24.72000,24.72000,24.72000,0.00121
19520912,24.71000,24.71000,24.71000,24.71000,-0.00040
19520915,24.45000,24.45000,24.45000,24.45000,-0.01052
19520916,24.53000,24.53000,24.53000,24.53000,0.00327
19520917,24.58000,24.58000,24.58000,24.58000,0.00204
19520918,24.51000,24.51000,24.51000,24.51000,-0.00285
19520919,24.57000,24.57000,24.57000,24.57000,0.00245
19520922,24.59000,24.59000,24.59000,24.59000,0.00081
19520923,24.70000,24.70000,24.70000,24.70000,0.00447
19520924,24.79000,24.79000,24.79000,24.79000,0.00364
19520925,24.81000,24.81000,24.81000,24.81000,0.00081
19520926,24.73000,24.73000,24.73000,24.73000,-0.00322
19520929,24.68000,24.68000,24.68000,24.68000,-0.00202
19520930,24.54000,24.54000,24.54000,24.54000,-0.00567
19521001,24.48000,24.48000,24.48000,24.48000,-0.00245
19521002,24.52000,24.52000,24.52000,24.52000,0.00163
19521003,24.50000,24.50000,24.50000,24.50000,-0.00082
19521006,24.44000,24.44000,24.44000,24.44000,-0.00245
19521007,24.40000,24.40000,24.40000,24.40000,-0.00164
19521008,24.58000,24.58000,24.58000,24.58000,0.00738
19521009,24.57000,24.57000,24.57000,24.57000,-0.00041
19521010,24.55000,24.55000,24.55000,24.55000,-0.00081
19521014,24.48000,24.48000,24.48000,24.48000,-0.00285
19521015,24.06000,24.06000,24.06000,24.06000,-0.01716
19521016,23.91000,23.91000,23.91000,23.91000,-0.00623
19521017,24.20000,24.20000,24.20000,24.20000,0.01213
19521020,24.13000,24.13000,24.13000,24.13000,-0.00289
19521021,24.07000,24.07000,24.07000,24.07000,-0.00249
19521022,23.80000,23.80000,23.80000,23.80000,-0.01122
19521023,23.87000,23.87000,23.87000,23.87000,0.00294
19521024,24.03000,24.03000,24.03000,24.03000,0.00670
19521027,24.09000,24.09000,24.09000,24.09000,0.00250
19521028,24.13000,24.13000,24.13000,24.13000,0.00166
19521029,24.15000,24.15000,24.15000,24.15000,0.00083
19521030,24.15000,24.15000,24.15000,24.15000,0.00000
19521031,24.52000,24.52000,24.52000,24.52000,0.01532
19521103,24.60000,24.60000,24.60000,24.60000,0.00326
19521105,24.67000,24.67000,24.67000,24.67000,0.00285
19521106,24.77000,24.77000,24.77000,24.77000,0.00405
19521107,24.78000,24.78000,24.78000,24.78000,0.00040
19521110,24.77000,24.77000,24.77000,24.77000,-0.00040
19521112,24.65000,24.65000,24.65000,24.65000,-0.00484
19521113,24.71000,24.71000,24.71000,24.71000,0.00243
19521114,24.75000,24.75000,24.75000,24.75000,0.00162
19521117,24.80000,24.80000,24.80000,24.80000,0.00202
19521118,25.16000,25.16000,25.16000,25.16000,0.01452
19521119,25.33000,25.33000,25.33000,25.33000,0.00676
19521120,25.28000,25.28000,25.28000,25.28000,-0.00197
19521121,25.27000,25.27000,25.27000,25.27000,-0.00040
19521124,25.42000,25.42000,25.42000,25.42000,0.00594
19521125,25.36000,25.36000,25.36000,25.36000,-0.00236
19521126,25.52000,25.52000,25.52000,25.52000,0.00631
19521128,25.66000,25.66000,25.66000,25.66000,0.00549
19521201,25.68000,25.68000,25.68000,25.68000,0.00078
19521202,25.74000,25.74000,25.74000,25.74000,0.00234
19521203,25.71000,25.71000,25.71000,25.71000,-0.00117
19521204,25.61000,25.61000,25.61000,25.61000,-0.00389
19521205,25.62000,25.62000,25.62000,25.62000,0.00039
19521208,25.76000,25.76000,25.76000,25.76000,0.00546
19521209,25.93000,25.93000,25.93000,25.93000,0.00660
19521210,25.98000,25.98000,25.98000,25.98000,0.00193
19521211,25.96000,25.96000,25.96000,25.96000,-0.00077
19521212,26.04000,26.04000,26.04000,26.04000,0.00308
19521215,26.04000,26.04000,26.04000,26.04000,0.00000
19521216,26.07000,26.07000,26.07000,26.07000,0.00115
19521217,26.04000,26.04000,26.04000,26.04000,-0.00115
19521218,26.03000,26.03000,26.03000,26.03000,-0.00038
19521219,26.15000,26.15000,26.15000,26.15000,0.00461
19521222,26.30000,26.30000,26.30000,26.30000,0.00574
19521223,26.19000,26.19000,26.19000,26.19000,-0.00418
19521224,26.21000,26.21000,26.21000,26.21000,0.00076
19521226,26.25000,26.25000,26.25000,26.25000,0.00153
19521229,26.40000,26.40000,26.40000,26.40000,0.00571
19521230,26.59000,26.59000,26.59000,26.59000,0.00720
19521231,26.57000,26.57000,26.57000,26.57000,-0.00075
19530102,26.54000,26.54000,26.54000,26.54000,-0.00113
19530105,26.66000,26.66000,26.66000,26.66000,0.00452
19530106,26.48000,26.48000,26.48000,26.48000,-0.00675
19530107,26.37000,26.37000,26.37000,26.37000,-0.00415
19530108,26.33000,26.33000,26.33000,26.33000,-0.00152
19530109,26.08000,26.08000,26.08000,26.08000,-0.00949
19530112,25.86000,25.86000,25.86000,25.86000,-0.00844
19530113,26.02000,26.02000,26.02000,26.02000,0.00619
19530114,26.08000,26.08000,26.08000,26.08000,0.00231
19530115,26.13000,26.13000,26.13000,26.13000,0.00192
19530116,26.02000,26.02000,26.02000,26.02000,-0.00421
19530119,26.01000,26.01000,26.01000,26.01000,-0.00038
19530120,26.14000,26.14000,26.14000,26.14000,0.00500
19530121,26.09000,26.09000,26.09000,26.09000,-0.00191
19530122,26.12000,26.12000,26.12000,26.12000,0.00115
19530123,26.07000,26.07000,26.07000,26.07000,-0.00191
19530126,26.02000,26.02000,26.02000,26.02000,-0.00192
19530127,26.05000,26.05000,26.05000,26.05000,0.00115
19530128,26.13000,26.13000,26.13000,26.13000,0.00307
19530129,26.20000,26.20000,26.20000,26.20000,0.00268
19530130,26.38000,26.38000,26.38000,26.38000,0.00687
19530202,26.51000,26.51000,26.51000,26.51000,0.00493
19530203,26.54000,26.54000,26.54000,26.54000,0.00113
19530204,26.42000,26.42000,26.42000,26.42000,-0.00452
19530205,26.15000,26.15000,26.15000,26.15000,-0.01022
19530206,26.51000,26.51000,26.51000,26.51000,0.01377
19530209,25.69000,25.69000,25.69000,25.69000,-0.03093
19530210,25.62000,25.62000,25.62000,25.62000,-0.00272
19530211,25.64000,25.64000,25.64000,25.64000,0.00078
19530213,25.74000,25.74000,25.74000,25.74000,0.00390
19530216,25.65000,25.65000,25.65000,25.65000,-0.00350
19530217,25.50000,25.50000,25.50000,25.50000,-0.00585
19530218,25.48000,25.48000,25.48000,25.48000,-0.00078
19530219,25.57000,25.57000,25.57000,25.57000,0.00353
19530220,25.63000,25.63000,25.63000,25.63000,0.00235
19530224,25.75000,25.75000,25.75000,25.75000,0.00468
19530225,25.91000,25.91000,25.91000,25.91000,0.00621
19530226,25.95000,25.95000,25.95000,25.95000,0.00154
19530227,25.90000,25.90000,25.90000,25.90000,-0.00193
19530302,25.93000,25.93000,25.93000,25.93000,0.00116
19530303,26.00000,26.00000,26.00000,26.00000,0.00270
19530304,25.78000,25.78000,25.78000,25.78000,-0.00846
19530305,25.79000,25.79000,25.79000,25.79000,0.00039
19530306,25.84000,25.84000,25.84000,25.84000,0.00194
19530309,25.83000,25.83000,25.83000,25.83000,-0.00039
19530310,25.91000,25.91000,25.91000,25.91000,0.00310
19530311,26.12000,26.12000,26.12000,26.12000,0.00811
19530312,26.13000,26.13000,26.13000,26.13000,0.00038
19530313,26.18000,26.18000,26.18000,26.18000,0.00191
19530316,26.22000,26.22000,26.22000,26.22000,0.00153
19530317,26.33000,26.33000,26.33000,26.33000,0.00420
19530318,26.24000,26.24000,26.24000,26.24000,-0.00342
19530319,26.22000,26.22000,26.22000,26.22000,-0.00076
19530320,26.18000,26.18000,26.18000,26.18000,-0.00153
19530323,26.02000,26.02000,26.02000,26.02000,-0.00611
19530324,26.17000,26.17000,26.17000,26.17000,0.00576
19530325,26.10000,26.10000,26.10000,26.10000,-0.00267
19530326,25.95000,25.95000,25.95000,25.95000,-0.00575
19530327,25.99000,25.99000,25.99000,25.99000,0.00154
19530330,25.61000,25.61000,25.61000,25.61000,-0.01462
19530331,25.29000,25.29000,25.29000,25.29000,-0.01250
19530401,25.25000,25.25000,25.25000,25.25000,-0.00158
19530402,25.23000,25.23000,25.23000,25.23000,-0.00079
19530406,24.61000,24.61000,24.61000,24.61000,-0.02457
19530407,24.71000,24.71000,24.71000,24.71000,0.00406
19530408,24.93000,24.93000,24.93000,24.93000,0.00890
19530409,24.88000,24.88000,24.88000,24.88000,-0.00201
19530410,24.82000,24.82000,24.82000,24.82000,-0.00241
19530413,24.77000,24.77000,24.77000,24.77000,-0.00201
19530414,24.86000,24.86000,24.86000,24.86000,0.00363
19530415,24.96000,24.96000,24.96000,24.96000,0.00402
19530416,24.91000,24.91000,24.91000,24.91000,-0.00200
19530417,24.62000,24.62000,24.62000,24.62000,-0.01164
19530420,24.73000,24.73000,24.73000,24.73000,0.00447
19530421,24.67000,24.67000,24.67000,24.67000,-0.00243
19530422,24.46000,24.46000,24.46000,24.46000,-0.00851
19530423,24.19000,24.19000,24.19000,24.19000,-0.01104
19530424,24.20000,24.20000,24.20000,24.20000,0.00041
19530427,24.34000,24.34000,24.34000,24.34000,0.00579
19530428,24.52000,24.52000,24.52000,24.52000,0.00740
